comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|almeria|Huércal de Almería|IZQESP|6|0.1
andalucia|almeria|Huércal de Almería|PP|2.158|36.19
andalucia|almeria|Huércal de Almería|PSOE|1.416|23.75
andalucia|almeria|Huércal de Almería|VOX|1.092|18.31
andalucia|almeria|Huércal de Almería|SUMAR|276|4.62
andalucia|almeria|Huércal de Almería|PODEMOS|117|1.96
andalucia|almeria|Íllar|FO|0|0
andalucia|almeria|Íllar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|1.77
andalucia|almeria|Íllar|IZQESP|0|0
andalucia|almeria|Íllar|PP|100|44.44
andalucia|almeria|Íllar|PSOE|80|35.55
andalucia|almeria|Íllar|VOX|33|14.66
andalucia|almeria|Íllar|SUMAR|4|1.77
andalucia|almeria|Íllar|PODEMOS|0|0
andalucia|almeria|Instinción|FO|1|0.38
andalucia|almeria|Instinción|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|4.66
andalucia|almeria|Instinción|IZQESP|0|0
andalucia|almeria|Instinción|PP|102|39.68
andalucia|almeria|Instinción|PSOE|119|46.3
andalucia|almeria|Instinción|VOX|13|5.05
andalucia|almeria|Instinción|SUMAR|5|1.94
andalucia|almeria|Instinción|PODEMOS|2|0.77
andalucia|almeria|La Mojonera|FO|4|0.21
andalucia|almeria|La Mojonera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|101|5.39
andalucia|almeria|La Mojonera|IZQESP|1|0.05
andalucia|almeria|La Mojonera|PP|1.044|55.76
andalucia|almeria|La Mojonera|PSOE|285|15.22
andalucia|almeria|La Mojonera|VOX|368|19.65
andalucia|almeria|La Mojonera|SUMAR|10|0.53
andalucia|almeria|La Mojonera|PODEMOS|7|0.37
andalucia|almeria|Laroya|FO|1|1.14
andalucia|almeria|Laroya|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|10.34
andalucia|almeria|Laroya|IZQESP|0|0
andalucia|almeria|Laroya|PP|44|50.57
andalucia|almeria|Laroya|PSOE|15|17.24
andalucia|almeria|Laroya|VOX|12|13.79
