comunidad|provincia|municipio|partido|votos|porcentaje
cantabria|cantabria|Noja|IZQESP|1|0.09
cantabria|cantabria|Noja|PP|518|49.66
cantabria|cantabria|Noja|PSOE|266|25.5
cantabria|cantabria|Noja|VOX|101|9.68
cantabria|cantabria|Noja|SUMAR|31|2.97
cantabria|cantabria|Noja|PODEMOS|20|1.91
cantabria|cantabria|Penagos|FO|2|0.2
cantabria|cantabria|Penagos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|77|7.79
cantabria|cantabria|Penagos|IZQESP|2|0.2
cantabria|cantabria|Penagos|PP|487|49.29
cantabria|cantabria|Penagos|PSOE|245|24.79
cantabria|cantabria|Penagos|VOX|82|8.29
cantabria|cantabria|Penagos|SUMAR|33|3.34
cantabria|cantabria|Penagos|PODEMOS|26|2.63
cantabria|cantabria|Peñarrubia|FO|1|0.64
cantabria|cantabria|Peñarrubia|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|6.49
cantabria|cantabria|Peñarrubia|IZQESP|0|0
cantabria|cantabria|Peñarrubia|PP|58|37.66
cantabria|cantabria|Peñarrubia|PSOE|65|42.2
cantabria|cantabria|Peñarrubia|VOX|12|7.79
cantabria|cantabria|Peñarrubia|SUMAR|2|1.29
cantabria|cantabria|Peñarrubia|PODEMOS|1|0.64
cantabria|cantabria|Pesaguero|FO|0|0
cantabria|cantabria|Pesaguero|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|1.43
cantabria|cantabria|Pesaguero|IZQESP|1|0.71
cantabria|cantabria|Pesaguero|PP|75|53.95
cantabria|cantabria|Pesaguero|PSOE|28|20.14
cantabria|cantabria|Pesaguero|VOX|21|15.1
cantabria|cantabria|Pesaguero|SUMAR|4|2.87
cantabria|cantabria|Pesaguero|PODEMOS|6|4.31
cantabria|cantabria|Pesquera|FO|1|1.92
cantabria|cantabria|Pesquera|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.92
cantabria|cantabria|Pesquera|IZQESP|0|0
cantabria|cantabria|Pesquera|PP|20|38.46
cantabria|cantabria|Pesquera|PSOE|8|15.38
cantabria|cantabria|Pesquera|VOX|11|21.15
cantabria|cantabria|Pesquera|SUMAR|0|0
cantabria|cantabria|Pesquera|PODEMOS|5|9.61
cantabria|cantabria|Piélagos|FO|50|0.43
cantabria|cantabria|Piélagos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|963|8.46
cantabria|cantabria|Piélagos|IZQESP|21|0.18
cantabria|cantabria|Piélagos|PP|5.096|44.78
cantabria|cantabria|Piélagos|PSOE|2.811|24.7
cantabria|cantabria|Piélagos|VOX|1.168|10.26
cantabria|cantabria|Piélagos|SUMAR|421|3.7
cantabria|cantabria|Piélagos|PODEMOS|364|3.19
