comunidad|provincia|municipio|partido|votos|porcentaje
cylm|cuenca|Campillos-Sierra|PSOE|9|42.85
cylm|cuenca|Campillos-Sierra|VOX|-|-
cylm|cuenca|Campillos-Sierra|SUMAR|0|0
cylm|cuenca|Campillos-Sierra|PODEMOS|0|0
cylm|cuenca|Campos del Paraíso|FO|0|0
cylm|cuenca|Campos del Paraíso|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|12|3.63
cylm|cuenca|Campos del Paraíso|IZQESP|0|0
cylm|cuenca|Campos del Paraíso|PP|157|47.57
cylm|cuenca|Campos del Paraíso|PSOE|98|29.69
cylm|cuenca|Campos del Paraíso|VOX|44|13.33
cylm|cuenca|Campos del Paraíso|SUMAR|3|0.9
cylm|cuenca|Campos del Paraíso|PODEMOS|6|1.81
cylm|cuenca|Cañada del Hoyo|FO|0|0
cylm|cuenca|Cañada del Hoyo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|3.73
cylm|cuenca|Cañada del Hoyo|IZQESP|0|0
cylm|cuenca|Cañada del Hoyo|PP|61|57
cylm|cuenca|Cañada del Hoyo|PSOE|29|27.1
cylm|cuenca|Cañada del Hoyo|VOX|10|9.34
cylm|cuenca|Cañada del Hoyo|SUMAR|1|0.93
cylm|cuenca|Cañada del Hoyo|PODEMOS|1|0.93
cylm|cuenca|Cañada Juncosa|FO|0|0
cylm|cuenca|Cañada Juncosa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|8.73
cylm|cuenca|Cañada Juncosa|IZQESP|0|0
cylm|cuenca|Cañada Juncosa|PP|44|42.71
cylm|cuenca|Cañada Juncosa|PSOE|33|32.03
cylm|cuenca|Cañada Juncosa|VOX|9|8.73
cylm|cuenca|Cañada Juncosa|SUMAR|2|1.94
cylm|cuenca|Cañada Juncosa|PODEMOS|5|4.85
cylm|cuenca|Canalejas del Arroyo|FO|0|0
cylm|cuenca|Canalejas del Arroyo|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|5|6.17
cylm|cuenca|Canalejas del Arroyo|IZQESP|0|0
cylm|cuenca|Canalejas del Arroyo|PP|20|24.69
cylm|cuenca|Canalejas del Arroyo|PSOE|38|46.91
cylm|cuenca|Canalejas del Arroyo|VOX|12|14.81
cylm|cuenca|Canalejas del Arroyo|SUMAR|0|0
cylm|cuenca|Canalejas del Arroyo|PODEMOS|3|3.7
cylm|cuenca|Cañamares|FO|0|0
cylm|cuenca|Cañamares|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|21|9.54
cylm|cuenca|Cañamares|IZQESP|0|0
cylm|cuenca|Cañamares|PP|89|40.45
cylm|cuenca|Cañamares|PSOE|71|32.27
cylm|cuenca|Cañamares|VOX|37|16.81
cylm|cuenca|Cañamares|SUMAR|1|0.45
cylm|cuenca|Cañamares|PODEMOS|0|0
cylm|cuenca|Cañavate, El|FO|1|1.21
cylm|cuenca|Cañavate, El|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|4.87
cylm|cuenca|Cañavate, El|IZQESP|0|0
cylm|cuenca|Cañavate, El|PP|29|35.36
cylm|cuenca|Cañavate, El|PSOE|32|39.02
cylm|cuenca|Cañavate, El|VOX|13|15.85
cylm|cuenca|Cañavate, El|SUMAR|0|0
cylm|cuenca|Cañavate, El|PODEMOS|0|0
cylm|cuenca|Cañaveras|FO|0|0
cylm|cuenca|Cañaveras|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|1.57
cylm|cuenca|Cañaveras|IZQESP|0|0
cylm|cuenca|Cañaveras|PP|62|48.81
cylm|cuenca|Cañaveras|PSOE|41|32.28
cylm|cuenca|Cañaveras|VOX|17|13.38
cylm|cuenca|Cañaveras|SUMAR|0|0
cylm|cuenca|Cañaveras|PODEMOS|4|3.14
cylm|cuenca|Cañaveruelas|FO|0|0
cylm|cuenca|Cañaveruelas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|1|1.63
cylm|cuenca|Cañaveruelas|IZQESP|0|0
cylm|cuenca|Cañaveruelas|PP|18|29.5
cylm|cuenca|Cañaveruelas|PSOE|29|47.54
cylm|cuenca|Cañaveruelas|VOX|10|16.39
cylm|cuenca|Cañaveruelas|SUMAR|0|0
cylm|cuenca|Cañaveruelas|PODEMOS|0|0
cylm|cuenca|Cañete|FO|0|0
cylm|cuenca|Cañete|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|10|3.12
cylm|cuenca|Cañete|IZQESP|0|0
cylm|cuenca|Cañete|PP|120|37.5
cylm|cuenca|Cañete|PSOE|124|38.75
cylm|cuenca|Cañete|VOX|31|9.68
cylm|cuenca|Cañete|SUMAR|21|6.56
cylm|cuenca|Cañete|PODEMOS|6|1.87
cylm|cuenca|Cañizares|FO|0|0
cylm|cuenca|Cañizares|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|17|6.99
cylm|cuenca|Cañizares|IZQESP|1|0.41
cylm|cuenca|Cañizares|PP|74|30.45
cylm|cuenca|Cañizares|PSOE|100|41.15
cylm|cuenca|Cañizares|VOX|18|7.4
cylm|cuenca|Cañizares|SUMAR|8|3.29
cylm|cuenca|Cañizares|PODEMOS|12|4.93
cylm|cuenca|Carboneras de Guadazaón|FO|4|1.22
cylm|cuenca|Carboneras de Guadazaón|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|8|2.44
cylm|cuenca|Carboneras de Guadazaón|IZQESP|0|0
cylm|cuenca|Carboneras de Guadazaón|PP|153|46.78
cylm|cuenca|Carboneras de Guadazaón|PSOE|90|27.52
cylm|cuenca|Carboneras de Guadazaón|VOX|48|14.67
cylm|cuenca|Carboneras de Guadazaón|SUMAR|2|0.61
cylm|cuenca|Carboneras de Guadazaón|PODEMOS|8|2.44
cylm|cuenca|Cardenete|FO|0|0
cylm|cuenca|Cardenete|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|7|3.18
cylm|cuenca|Cardenete|IZQESP|0|0
cylm|cuenca|Cardenete|PP|90|40.9
cylm|cuenca|Cardenete|PSOE|74|33.63
cylm|cuenca|Cardenete|VOX|38|17.27
cylm|cuenca|Cardenete|SUMAR|1|0.45
cylm|cuenca|Cardenete|PODEMOS|2|0.9
cylm|cuenca|Carrascosa|FO|3|5.88
cylm|cuenca|Carrascosa|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|3.92
cylm|cuenca|Carrascosa|IZQESP|0|0
cylm|cuenca|Carrascosa|PP|18|35.29
cylm|cuenca|Carrascosa|PSOE|17|33.33
cylm|cuenca|Carrascosa|VOX|4|7.84
cylm|cuenca|Carrascosa|SUMAR|3|5.88
cylm|cuenca|Carrascosa|PODEMOS|3|5.88
cylm|cuenca|Carrascosa de Haro|FO|1|1.88
cylm|cuenca|Carrascosa de Haro|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|2|3.77
cylm|cuenca|Carrascosa de Haro|IZQESP|0|0
cylm|cuenca|Carrascosa de Haro|PP|19|35.84
cylm|cuenca|Carrascosa de Haro|PSOE|21|39.62
cylm|cuenca|Carrascosa de Haro|VOX|2|3.77
cylm|cuenca|Carrascosa de Haro|SUMAR|2|3.77
